식품대분류명,대표식품명,열량,나트륨,탄수화물,당류,지방,트랜스지방,포화지방,콜레스테롤,단백질
음료 및 차류,커피,115,22.0,0.0,7.97,0.0,0.0,5.56,0.0,1.69
음료 및 차류,커피,21,9.0,0.0,0.15,0.0,0.0,1.23,0.0,0.15
음료 및 차류,커피,181,87.0,18.64,16.65,10.32,0.0,6.42,0.0,3.3
음료 및 차류,커피,102,24.0,0.0,8.46,0.0,0.0,2.85,0.0,0.85
음료 및 차류,커피,86,31.0,0.0,8.97,0.0,0.0,2.37,0.0,1.52
음료 및 차류,커피,93,37.0,0.0,9.48,0.0,0.0,2.54,0.0,1.86
음료 및 차류,커피,11,1.0,0.0,0.0,0.0,0.0,0.06,0.0,0.03
음료 및 차류,커피,64,28.0,0.0,6.77,0.0,0.0,1.52,0.0,2.03
음료 및 차류,커피,121,33.0,0.0,3.23,0.0,0.0,1.61,0.0,2.58
음료 및 차류,커피,76,36.0,0.0,7.61,0.0,0.0,1.86,0.0,2.54
음료 및 차류,커피,113,34.0,0.0,3.33,0.0,0.0,1.67,0.0,2.67
음료 및 차류,커피,26,17.0,0.0,1.18,0.0,0.0,0.17,0.0,0.34
음료 및 차류,커피,39,27.0,0.0,1.86,0.0,0.0,0.17,0.0,0.51
음료 및 차류,커피,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
음료 및 차류,커피,0,2.0,2.37,0.0,0.0,0.0,0.0,0.0,0.03
음료 및 차류,커피,0,2.0,3.08,0.0,0.0,0.0,0.0,0.0,0.04
음료 및 차류,커피,40,4.0,0.0,4.91,0.0,0.0,0.79,0.0,0.83
음료 및 차류,커피,48,20.0,0.0,6.68,0.0,0.0,1.0,0.0,1.15
음료 및 차류,커피,47,21.0,0.0,6.23,0.0,0.0,1.03,0.0,1.15
음료 및 차류,커피,43,17.0,0.0,6.09,0.0,0.0,0.88,0.0,1.09
음료 및 차류,커피,44,20.0,0.0,5.65,0.0,0.0,1.02,0.0,1.24
음료 및 차류,커피,51,21.0,0.0,7.29,0.0,0.0,0.7,0.0,1.22
음료 및 차류,커피,107,70.0,0.0,15.09,0.0,0.0,1.75,0.0,2.11
음료 및 차류,커피,82,35.0,0.0,6.0,0.0,0.0,1.69,0.0,2.46
음료 및 차류,커피,81,35.0,0.0,5.92,0.0,0.0,1.69,0.0,2.54
음료 및 차류,커피,81,35.0,0.0,5.92,0.0,0.0,1.69,0.0,2.54
음료 및 차류,커피,97,65.0,0.0,13.09,0.0,0.0,1.82,0.0,2.18
음료 및 차류,커피,82,35.0,0.0,6.0,0.0,0.0,1.69,0.0,2.46
음료 및 차류,커피,81,35.0,0.0,5.92,0.0,0.0,1.69,0.0,2.54
음료 및 차류,커피,81,35.0,0.0,5.92,0.0,0.0,1.69,0.0,2.54
음료 및 차류,커피,59,28.0,0.0,7.95,0.0,0.0,1.02,0.0,1.35
음료 및 차류,커피,78,32.0,0.0,8.6,0.0,0.0,1.36,0.0,2.0
음료 및 차류,커피,52,21.0,0.0,6.65,0.0,0.0,0.8,0.0,1.16
음료 및 차류,커피,71,36.0,0.0,8.8,0.0,0.0,1.35,0.0,1.86
음료 및 차류,커피,114,62.0,0.0,11.8,0.0,0.0,2.38,0.0,3.53
음료 및 차류,커피,97,57.0,0.0,10.56,0.0,0.0,2.18,0.0,3.21
음료 및 차류,커피,45,23.0,0.0,5.65,0.0,0.0,0.0,0.0,1.51
음료 및 차류,커피,67,37.0,0.0,7.84,0.0,0.0,0.0,0.0,2.39
음료 및 차류,커피,27,13.0,0.0,3.18,0.0,0.0,0.73,0.0,1.34
음료 및 차류,커피,29,19.0,0.0,1.86,0.0,0.0,1.02,0.0,1.35
음료 및 차류,커피,28,21.0,0.0,1.86,0.0,0.0,0.0,0.0,1.34
음료 및 차류,커피,32,23.0,0.0,2.27,0.0,0.0,1.14,0.0,1.36
음료 및 차류,커피,43,29.0,0.0,3.54,0.0,0.0,2.15,0.0,2.0
음료 및 차류,커피,43,29.0,0.0,3.59,0.0,0.0,2.11,0.0,1.9
음료 및 차류,커피,28,21.0,0.0,2.06,0.0,0.0,0.95,0.0,1.31
음료 및 차류,커피,52,31.0,0.0,3.0,0.0,0.0,1.2,0.0,1.8
음료 및 차류,커피,28,21.0,0.0,2.08,0.0,0.0,0.95,0.0,1.3
음료 및 차류,커피,58,29.0,0.0,3.66,0.0,0.0,2.25,0.0,1.97
음료 및 차류,커피,33,22.0,0.0,2.13,0.0,0.0,0.85,0.0,1.3
음료 및 차류,커피,44,30.0,0.0,3.05,0.0,0.0,1.52,0.0,1.86
음료 및 차류,커피,46,34.0,0.0,3.11,0.0,0.0,0.0,0.0,2.18
음료 및 차류,커피,58,43.0,0.0,4.17,0.0,0.0,2.08,0.0,2.5
음료 및 차류,커피,43,29.0,0.0,3.54,0.0,0.0,2.15,0.0,2.0
음료 및 차류,커피,43,29.0,0.0,3.59,0.0,0.0,2.11,0.0,1.9
음료 및 차류,커피,34,25.0,0.0,2.54,0.0,0.0,1.17,0.0,1.62
음료 및 차류,커피,85,56.0,0.0,5.5,0.0,0.0,2.3,0.0,3.35
음료 및 차류,커피,39,29.0,0.0,2.93,0.0,0.0,1.34,0.0,1.81
음료 및 차류,커피,58,29.0,0.0,3.66,0.0,0.0,2.25,0.0,1.97
음료 및 차류,커피,69,43.0,0.0,4.26,0.0,0.0,1.68,0.0,2.59
음료 및 차류,커피,39,18.0,0.0,5.46,0.0,0.0,0.86,0.0,1.24
음료 및 차류,커피,107,47.0,0.0,16.14,0.0,0.0,1.75,0.0,2.81
음료 및 차류,커피,53,24.0,0.0,7.43,0.0,0.0,0.84,0.0,1.4
음료 및 차류,커피,91,29.0,0.0,9.27,0.0,0.0,1.36,0.0,2.62
음료 및 차류,커피,54,24.0,0.0,7.45,0.0,0.0,0.88,0.0,1.4
음료 및 차류,커피,70,29.0,0.0,7.33,0.0,0.0,1.19,0.0,2.65
음료 및 차류,커피,107,47.0,0.0,16.14,0.0,0.0,1.75,0.0,2.81
음료 및 차류,커피,57,28.0,0.0,7.4,0.0,0.0,1.05,0.0,1.68
음료 및 차류,커피,128,59.0,0.0,12.55,0.0,0.0,2.39,0.0,4.23
음료 및 차류,커피,60,31.0,0.0,7.48,0.0,0.0,1.27,0.0,1.88
음료 및 차류,커피,105,53.0,0.0,12.0,0.0,0.0,2.16,0.0,3.74
음료 및 차류,커피,44,24.0,0.0,2.33,0.0,0.0,1.02,0.0,1.84
음료 및 차류,커피,39,25.0,0.0,2.5,0.0,0.0,0.98,0.0,1.53
음료 및 차류,커피,76,48.0,0.0,4.75,0.0,0.0,2.0,0.0,2.9
음료 및 차류,커피,62,43.0,0.0,3.38,0.0,0.0,1.32,0.0,2.06
음료 및 차류,커피,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22
음료 및 차류,커피,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
음료 및 차류,커피,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
음료 및 차류,커피,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
음료 및 차류,커피,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
음료 및 차류,커피,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
음료 및 차류,커피,26,19.0,0.0,1.93,0.0,0.0,0.89,0.0,1.16
음료 및 차류,커피,26,19.0,0.0,1.91,0.0,0.0,0.88,0.0,1.15
음료 및 차류,커피,29,22.0,0.0,2.2,0.0,0.0,1.01,0.0,1.32
음료 및 차류,커피,37,28.0,0.0,2.76,0.0,0.0,1.27,0.0,1.66
음료 및 차류,커피,26,19.0,0.0,1.71,0.0,0.0,0.0,0.0,1.12
음료 및 차류,커피,27,19.0,0.0,1.93,0.0,0.0,0.9,0.0,1.26
음료 및 차류,커피,26,19.0,0.0,1.91,0.0,0.0,0.88,0.0,1.24
음료 및 차류,커피,30,22.0,0.0,2.2,0.0,0.0,1.01,0.0,2.2
음료 및 차류,커피,37,28.0,0.0,2.76,0.0,0.0,1.27,0.0,1.74
음료 및 차류,커피,55,29.0,5.92,5.39,0.0,0.0,2.64,0.0,1.06
음료 및 차류,커피,50,27.0,5.07,4.51,0.0,0.0,2.54,0.0,1.13
음료 및 차류,커피,2,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.16
음료 및 차류,커피,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
음료 및 차류,커피,1,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.08
음료 및 차류,커피,1,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.1
음료 및 차류,커피,1,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.08
음료 및 차류,커피,24,16.0,0.0,1.56,0.0,0.0,0.63,0.0,1.19
음료 및 차류,커피,23,1.0,0.0,1.47,0.0,0.0,0.59,0.0,0.91
음료 및 차류,커피,29,19.0,0.0,1.86,0.0,0.0,1.02,0.0,1.35
음료 및 차류,커피,61,37.0,0.0,5.82,0.0,0.0,0.0,0.0,1.49
음료 및 차류,커피,87,55.0,0.0,8.05,0.0,0.0,0.0,0.0,2.37
음료 및 차류,커피,62,31.0,0.0,8.26,0.0,0.0,2.01,0.0,1.29
음료 및 차류,커피,15,2.0,3.78,3.69,0.0,0.0,0.0,0.0,0.03
음료 및 차류,커피,20,2.0,4.91,4.8,0.0,0.0,0.0,0.0,0.04
음료 및 차류,커피,21,1.0,0.0,4.81,0.0,0.0,0.02,0.0,0.17
음료 및 차류,커피,61,56.0,0.0,6.04,0.0,0.0,0.0,0.0,1.59
음료 및 차류,커피,80,27.0,0.0,8.13,0.0,0.0,1.98,0.0,1.82
음료 및 차류,커피,61,27.0,0.0,6.48,0.0,0.0,1.65,0.0,1.6
음료 및 차류,커피,88,78.0,0.0,8.33,0.0,0.0,0.0,0.0,2.49
음료 및 차류,커피,105,56.0,0.0,11.28,0.0,0.0,3.08,0.0,3.33
음료 및 차류,커피,95,10.0,0.0,9.53,0.0,0.0,2.71,0.0,3.03
음료 및 차류,커피,13,0.0,0.0,2.89,0.0,0.0,0.0,0.0,0.08
음료 및 차류,커피,13,0.0,0.0,3.08,0.0,0.0,0.0,0.0,0.05
음료 및 차류,커피,12,0.0,0.0,2.89,0.0,0.0,0.0,0.0,0.03
음료 및 차류,커피,14,0.0,0.0,3.08,0.0,0.0,0.0,0.0,0.07
음료 및 차류,커피,13,0.0,0.0,2.89,0.0,0.0,0.0,0.0,0.1
음료 및 차류,커피,14,0.0,0.0,3.08,0.0,0.0,0.0,0.0,0.05
음료 및 차류,커피,12,0.0,0.0,2.89,0.0,0.0,0.0,0.0,0.03
음료 및 차류,커피,14,0.0,0.0,3.08,0.0,0.0,0.0,0.0,0.08
음료 및 차류,커피,35,36.0,0.0,4.18,0.0,0.0,0.0,0.0,0.37
음료 및 차류,커피,44,45.0,0.0,5.22,0.0,0.0,0.0,0.0,0.47
음료 및 차류,커피,40,2.0,0.0,4.91,0.0,0.0,1.35,0.0,0.17
음료 및 차류,커피,25,0.0,0.0,5.41,0.0,0.0,0.0,0.0,0.17
음료 및 차류,커피,25,0.0,0.0,5.41,0.0,0.0,0.0,0.0,0.17
음료 및 차류,커피,52,27.0,0.0,5.08,0.0,0.0,1.52,0.0,1.35
음료 및 차류,커피,63,35.0,0.0,5.92,0.0,0.0,2.03,0.0,1.86
음료 및 차류,커피,46,17.0,0.0,7.01,0.0,0.0,0.67,0.0,1.18
음료 및 차류,커피,38,19.0,0.0,4.79,0.0,0.0,0.88,0.0,1.22
음료 및 차류,커피,38,19.0,0.0,4.99,0.0,0.0,0.88,0.0,1.2
음료 및 차류,커피,44,24.0,0.0,5.26,0.0,0.0,1.1,0.0,1.52
음료 및 차류,커피,49,28.0,0.0,5.84,0.0,0.0,1.27,0.0,1.71
음료 및 차류,커피,21,7.0,5.01,4.92,0.0,0.0,0.0,0.0,0.03
음료 및 차류,커피,27,9.0,6.51,6.4,0.0,0.0,0.0,0.0,0.04
음료 및 차류,커피,1,2.0,0.2,0.0,0.0,0.0,0.0,0.0,0.04
음료 및 차류,커피,1,3.0,0.26,0.0,0.0,0.0,0.0,0.0,0.06
음료 및 차류,커피,89,22.0,0.0,11.83,0.0,0.0,2.82,0.0,1.69
음료 및 차류,커피,89,22.0,0.0,11.83,0.0,0.0,2.82,0.0,1.69
음료 및 차류,커피,50,21.0,0.0,6.29,0.0,0.0,0.91,0.0,1.27
음료 및 차류,커피,19,13.0,1.44,1.27,1.02,0.0,0.69,0.0,0.76
음료 및 차류,커피,1,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0
음료 및 차류,커피,46,22.0,5.72,5.08,1.77,0.0,1.15,0.0,1.41
음료 및 차류,커피,20,13.0,1.68,1.27,1.02,0.0,0.69,0.0,0.88
음료 및 차류,커피,33,22.0,2.61,2.2,1.76,0.0,1.18,0.0,1.44
음료 및 차류,커피,2,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.12
음료 및 차류,커피,2,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.12
음료 및 차류,커피,51,24.0,5.8,4.13,2.53,0.0,1.95,0.0,1.01
음료 및 차류,커피,32,10.0,4.19,2.86,1.51,0.0,1.27,0.0,0.25
음료 및 차류,커피,33,17.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0
음료 및 차류,커피,34,17.0,4.83,4.34,1.15,0.0,0.78,0.0,0.86
음료 및 차류,커피,44,24.0,5.54,5.02,1.69,0.0,1.15,0.0,1.27
음료 및 차류,커피,21,30.0,0.0,0.21,0.0,0.0,0.95,0.0,0.21
음료 및 차류,커피,21,30.0,0.0,0.21,0.0,0.0,0.97,0.0,0.21
음료 및 차류,커피,57,21.0,0.0,8.26,0.0,0.0,0.0,0.0,1.54
음료 및 차류,커피,82,34.0,0.0,11.08,0.0,0.0,0.0,0.0,2.43
음료 및 차류,커피,79,21.0,0.0,13.75,0.0,0.0,1.04,0.0,1.46
음료 및 차류,커피,76,19.0,0.0,13.33,0.0,0.0,0.88,0.0,1.23
음료 및 차류,커피,74,21.0,0.0,12.5,0.0,0.0,0.83,0.0,1.39
음료 및 차류,커피,79,20.0,0.0,13.06,0.0,0.0,1.39,0.0,1.25
음료 및 차류,커피,88,27.0,0.0,14.37,0.0,0.0,1.25,0.0,1.67
음료 및 차류,커피,84,25.0,0.0,13.86,0.0,0.0,1.05,0.0,1.58
음료 및 차류,커피,87,31.0,0.0,13.33,0.0,0.0,1.39,0.0,1.95
음료 및 차류,커피,77,21.0,0.0,13.06,0.0,0.0,0.97,0.0,1.39
음료 및 차류,커피,46,20.0,0.0,7.24,0.0,0.0,0.0,0.0,1.39
음료 및 차류,커피,67,34.0,0.0,9.81,0.0,0.0,0.0,0.0,2.24
음료 및 차류,커피,21,0.0,0.0,5.41,0.0,0.0,0.0,0.0,0.17
음료 및 차류,커피,27,0.0,0.0,6.77,0.0,0.0,0.0,0.0,0.21
음료 및 차류,커피,55,19.0,0.0,7.6,0.0,0.0,1.27,0.0,1.97
음료 및 차류,커피,104,42.0,0.0,13.11,0.0,0.0,2.33,0.0,3.59
음료 및 차류,커피,48,7.0,0.0,3.38,0.0,0.0,1.62,0.0,0.29
음료 및 차류,커피,52,7.0,0.0,3.76,0.0,0.0,1.69,0.0,0.38
음료 및 차류,커피,36,25.0,0.0,2.99,0.0,0.0,0.38,0.0,2.43
음료 및 차류,커피,18,10.0,0.0,0.92,0.0,0.0,0.19,0.0,1.08
음료 및 차류,커피,74,27.0,0.0,7.38,0.0,0.0,1.85,0.0,2.62
음료 및 차류,커피,83,30.0,0.0,8.25,0.0,0.0,1.9,0.0,2.96
음료 및 차류,커피,94,34.0,0.0,9.3,0.0,0.0,2.25,0.0,3.1
음료 및 차류,커피,74,27.0,0.0,7.38,0.0,0.0,1.85,0.0,2.62
음료 및 차류,커피,83,30.0,0.0,8.25,0.0,0.0,1.9,0.0,2.96
음료 및 차류,커피,94,34.0,0.0,9.3,0.0,0.0,2.25,0.0,3.1
음료 및 차류,커피,74,27.0,0.0,7.38,0.0,0.0,1.85,0.0,2.62
음료 및 차류,커피,83,30.0,0.0,8.25,0.0,0.0,1.9,0.0,2.96
음료 및 차류,커피,94,34.0,0.0,9.3,0.0,0.0,2.25,0.0,3.1
음료 및 차류,커피,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67
음료 및 차류,커피,3,0.0,0.0,0.03,0.0,0.0,0.09,0.0,0.19
음료 및 차류,커피,3,0.0,0.0,0.03,0.0,0.0,0.09,0.0,0.19
음료 및 차류,커피,70,31.0,0.0,7.03,0.0,0.0,1.63,0.0,2.06
음료 및 차류,커피,71,31.0,0.0,7.03,0.0,0.0,1.63,0.0,2.06
음료 및 차류,커피,44,15.0,0.0,3.76,0.0,0.0,1.0,0.0,1.57
음료 및 차류,커피,53,36.0,0.0,7.05,0.0,0.0,1.55,0.0,1.93
음료 및 차류,커피,44,26.0,0.0,4.52,0.0,0.0,1.1,0.0,1.7
음료 및 차류,커피,59,34.0,0.0,5.92,0.0,0.0,1.52,0.0,1.86
음료 및 차류,커피,57,34.0,0.0,6.49,0.0,0.0,1.29,0.0,1.8
음료 및 차류,커피,54,20.0,0.0,6.67,0.0,0.0,1.04,0.0,1.25
음료 및 차류,커피,41,16.0,5.3,5.1,0.0,0.0,0.7,0.0,1.3
음료 및 차류,커피,38,15.0,5.07,4.93,0.0,0.0,0.56,0.0,1.27
음료 및 차류,커피,67,21.0,0.0,7.02,0.0,0.0,1.23,0.0,1.4
음료 및 차류,커피,54,21.0,0.0,6.95,0.0,0.0,1.11,0.0,1.39
음료 및 차류,커피,91,19.0,0.0,6.53,0.0,0.0,1.11,0.0,1.25
음료 및 차류,커피,59,39.0,0.0,7.85,0.0,0.0,1.74,0.0,2.16
음료 및 차류,커피,86,52.0,0.0,9.39,0.0,0.0,2.42,0.0,2.92
음료 및 차류,커피,58,35.0,0.0,5.68,0.0,0.0,1.69,0.0,1.84
음료 및 차류,커피,81,32.0,0.0,8.67,0.0,0.0,1.78,0.0,2.35
음료 및 차류,커피,94,65.0,0.0,11.25,0.0,0.0,2.91,0.0,3.59
음료 및 차류,커피,82,51.0,0.0,8.76,0.0,0.0,2.15,0.0,3.11
음료 및 차류,커피,62,26.0,0.0,7.29,0.0,0.0,1.46,0.0,1.67
음료 및 차류,커피,57,23.0,7.89,7.6,0.0,0.0,0.99,0.0,1.97
음료 및 차류,커피,64,26.0,0.0,7.54,0.0,0.0,1.4,0.0,1.58
음료 및 차류,커피,63,28.0,0.0,7.5,0.0,0.0,1.39,0.0,1.67
음료 및 차류,커피,59,23.0,0.0,6.95,0.0,0.0,1.25,0.0,1.39
음료 및 차류,커피,93,63.0,0.0,11.5,0.0,0.0,2.83,0.0,3.5
음료 및 차류,커피,36,20.0,0.0,4.4,0.0,0.0,0.99,0.0,1.18
음료 및 차류,커피,56,25.0,0.0,7.31,0.0,0.0,0.0,0.0,1.3
음료 및 차류,커피,49,21.0,0.0,5.05,0.0,0.0,1.04,0.0,1.92
음료 및 차류,커피,49,21.0,0.0,5.06,0.0,0.0,1.04,0.0,1.93
음료 및 차류,커피,54,30.0,0.0,5.75,0.0,0.0,1.52,0.0,1.69
음료 및 차류,커피,58,27.0,7.27,6.77,2.29,0.02,1.42,6.85,1.83
음료 및 차류,커피,45,20.0,6.7,6.4,0.0,0.0,0.9,0.0,1.6
음료 및 차류,커피,41,18.0,6.05,5.91,0.0,0.0,0.85,0.0,1.55
음료 및 차류,커피,76,39.0,0.0,8.2,0.0,0.0,1.64,0.0,2.25
음료 및 차류,커피,70,36.0,0.0,7.51,0.0,0.0,1.45,0.0,1.94
음료 및 차류,커피,69,35.0,0.0,5.58,0.0,0.0,2.54,0.0,1.86
음료 및 차류,커피,62,32.0,0.0,5.07,0.0,0.0,2.3,0.0,1.69
음료 및 차류,커피,45,21.0,0.0,7.24,0.0,0.0,0.0,0.0,1.27
음료 및 차류,커피,66,34.0,0.0,9.81,0.0,0.0,0.0,0.0,2.09
음료 및 차류,커피,20,0.0,0.0,5.41,0.0,0.0,0.0,0.0,0.05
음료 및 차류,커피,26,0.0,0.0,6.77,0.0,0.0,0.0,0.0,0.06
음료 및 차류,커피,80,58.0,0.0,9.59,0.0,0.0,2.63,0.0,1.5
음료 및 차류,커피,56,25.0,0.0,7.31,0.0,0.0,0.0,0.0,1.34
음료 및 차류,커피,45,20.0,6.7,6.4,0.0,0.0,0.9,0.0,1.6
음료 및 차류,커피,41,18.0,6.05,5.91,0.0,0.0,0.85,0.0,1.55
음료 및 차류,커피,54,25.0,0.0,5.6,0.0,0.0,0.0,0.0,1.59
음료 및 차류,커피,78,40.0,0.0,7.76,0.0,0.0,0.0,0.0,2.5
음료 및 차류,커피,76,18.0,0.0,12.12,0.0,0.0,0.0,0.0,0.53
음료 및 차류,커피,87,20.0,0.0,13.93,0.0,0.0,0.0,0.0,0.59
음료 및 차류,커피,1,2.0,0.19,0.0,0.03,0.0,0.0,0.0,0.0
음료 및 차류,커피,54,42.0,0.0,6.78,0.0,0.0,1.36,0.0,1.41
음료 및 차류,커피,70,62.0,0.0,8.76,0.0,0.0,1.58,0.0,2.83
음료 및 차류,커피,54,33.0,6.4,4.84,2.48,0.0,0.98,5.98,1.26
음료 및 차류,커피,39,21.0,0.0,5.04,0.0,0.0,0.0,0.0,1.29
음료 및 차류,커피,56,31.0,0.0,6.18,0.0,0.0,1.18,0.0,1.47
음료 및 차류,커피,45,27.0,0.0,4.7,0.0,0.0,1.13,0.0,1.32
음료 및 차류,커피,83,52.0,9.27,7.24,3.98,0.0,1.75,10.62,2.21
음료 및 차류,커피,59,34.0,0.0,7.06,0.0,0.0,0.0,0.0,2.11
음료 및 차류,커피,72,43.0,0.0,7.53,0.0,0.0,1.69,0.0,2.15
음료 및 차류,커피,56,35.0,0.0,5.45,0.0,0.0,1.5,0.0,1.88
음료 및 차류,커피,50,36.0,0.0,3.86,0.0,0.0,1.06,0.0,0.48
음료 및 차류,커피,76,18.0,0.0,12.54,0.0,0.0,0.0,0.0,0.68
음료 및 차류,커피,74,17.0,0.0,12.05,0.0,0.0,0.0,0.0,0.68
음료 및 차류,커피,48,51.0,7.41,7.32,1.48,0.0,0.92,5.49,1.1
음료 및 차류,커피,78,77.0,10.76,10.64,2.82,0.0,1.75,10.5,2.1
음료 및 차류,커피,74,34.0,0.0,1.91,0.0,0.0,5.3,0.0,1.18
음료 및 차류,커피,70,32.0,0.0,1.69,0.0,0.0,5.08,0.0,1.13
음료 및 차류,커피,89,41.0,0.0,2.3,0.0,0.0,6.45,0.0,1.38
음료 및 차류,커피,83,39.0,0.0,2.07,0.0,0.0,6.02,0.0,1.32
음료 및 차류,커피,46,21.0,6.74,6.52,1.55,0.0,0.96,5.68,1.09
음료 및 차류,커피,73,37.0,9.71,9.43,2.78,0.0,1.72,10.23,1.99
음료 및 차류,커피,39,21.0,0.0,5.06,0.0,0.0,0.0,0.0,1.29
음료 및 차류,커피,59,34.0,0.0,7.08,0.0,0.0,0.0,0.0,2.11
음료 및 차류,커피,58,20.0,0.0,3.6,0.0,0.0,0.0,0.0,1.18
음료 및 차류,커피,41,5.0,0.0,2.29,0.0,0.0,0.0,0.0,0.31
음료 및 차류,커피,115,33.0,0.0,9.94,0.0,0.0,3.97,0.0,1.33
음료 및 차류,커피,30,13.0,0.0,2.5,0.0,0.0,0.75,0.0,0.0
음료 및 차류,커피,110,20.0,0.0,5.0,0.0,0.0,8.5,0.0,0.0
음료 및 차류,커피,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
음료 및 차류,커피,1,2.0,0.12,0.0,0.02,0.0,0.0,0.0,0.0
음료 및 차류,커피,61,29.0,7.86,7.56,2.41,0.03,1.49,6.98,1.94
음료 및 차류,커피,94,48.0,11.22,10.83,3.94,0.03,2.44,12.07,3.12
음료 및 차류,커피,67,28.0,0.0,8.94,0.0,0.0,1.21,0.0,1.93
음료 및 차류,커피,65,29.0,0.0,8.53,0.0,0.0,1.32,0.0,1.91
음료 및 차류,커피,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
음료 및 차류,커피,31,23.0,0.0,2.42,0.0,0.0,1.06,0.0,1.45
음료 및 차류,커피,31,23.0,0.0,2.35,0.0,0.0,1.03,0.0,1.47
음료 및 차류,커피,24,19.0,0.0,1.68,0.0,0.0,0.0,0.0,1.17
음료 및 차류,커피,31,27.0,0.0,2.54,0.0,0.0,1.21,0.0,1.69
음료 및 차류,커피,24,8.0,2.23,0.0,1.07,0.03,0.68,4.06,1.34
음료 및 차류,커피,23,13.0,0.0,1.27,0.0,0.0,0.7,0.0,1.13
음료 및 차류,커피,22,14.0,1.7,1.7,0.0,0.0,0.8,0.0,1.0
음료 및 차류,커피,21,14.0,1.69,1.69,0.0,0.0,0.7,0.0,0.99
음료 및 차류,커피,26,9.0,2.76,0.0,1.02,0.03,0.64,4.3,1.46
음료 및 차류,커피,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
음료 및 차류,커피,1,0.0,0.14,0.0,0.05,0.0,0.0,0.0,0.09
음료 및 차류,커피,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
음료 및 차류,커피,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38
음료 및 차류,커피,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41
음료 및 차류,커피,77,18.0,0.0,7.04,0.0,0.0,1.69,0.0,1.41
음료 및 차류,커피,27,4.0,0.99,0.99,0.0,0.0,0.7,0.0,0.14
음료 및 차류,커피,50,19.0,0.0,5.63,0.0,0.0,1.27,0.0,1.83
음료 및 차류,커피,2,0.0,0.24,0.0,0.03,0.0,0.0,0.0,0.1
음료 및 차류,커피,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06
음료 및 차류,커피,64,29.0,0.0,7.73,0.0,0.0,1.93,0.0,1.21
음료 및 차류,커피,39,12.0,0.0,6.34,0.0,0.0,0.56,0.0,1.13
음료 및 차류,커피,77,19.0,5.16,4.02,5.82,0.09,4.51,3.92,0.9
음료 및 차류,커피,43,23.0,6.4,5.72,1.44,0.0,0.89,5.31,1.09
음료 및 차류,커피,70,40.0,9.32,8.43,2.67,0.0,1.66,9.9,2.02
음료 및 차류,커피,59,56.0,0.0,6.01,0.0,0.0,0.0,0.0,1.52
음료 및 차류,커피,84,78.0,0.0,8.27,0.0,0.0,0.0,0.0,2.41
음료 및 차류,커피,35,36.0,0.0,4.18,0.0,0.0,0.0,0.0,0.31
음료 및 차류,커피,43,45.0,0.0,5.22,0.0,0.0,0.0,0.0,0.38
음료 및 차류,커피,75,22.0,0.0,7.94,0.0,0.0,2.94,0.0,1.18
음료 및 차류,커피,67,21.0,0.0,6.58,0.0,0.0,3.01,0.0,1.13
음료 및 차류,커피,89,35.0,0.0,9.37,0.0,0.0,3.23,0.0,2.0
음료 및 차류,커피,78,30.0,0.0,7.52,0.0,0.0,3.38,0.0,1.69
음료 및 차류,커피,53,38.0,8.18,6.92,1.76,0.0,1.04,4.61,1.14
음료 및 차류,커피,86,61.0,11.84,10.2,3.25,0.0,1.96,9.6,2.21
음료 및 차류,커피,57,22.0,0.0,9.18,0.0,0.0,0.97,0.0,1.21
음료 및 차류,커피,56,23.0,0.0,8.83,0.0,0.0,1.03,0.0,1.32
음료 및 차류,커피,55,25.0,0.0,5.6,0.0,0.0,0.0,0.0,1.69
음료 및 차류,커피,79,39.0,0.0,7.76,0.0,0.0,0.0,0.0,2.62
음료 및 차류,커피,13,20.0,2.06,0.53,0.36,0.0,0.03,0.0,0.36
음료 및 차류,커피,34,2.0,5.0,3.1,0.0,0.0,0.7,0.0,0.2
